variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
NUDIASINF;NA;0;;;TRUE;2012;FALSE;FALSE
NUDIASINF;NA;0;;;TRUE;2013;FALSE;FALSE
NUDIASINF;;258;3;5;FALSE;2014;FALSE;FALSE
NUDIASINF;NA;0;;;TRUE;2015;FALSE;FALSE
NUDIASINF;NA;0;;;TRUE;2016;FALSE;FALSE
NUDIASINF;NA;0;;;TRUE;2017;FALSE;FALSE
NUDIASINF;NA;0;;;TRUE;2018;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2006;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2007;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2008;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2009;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2010;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2011;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2012;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2013;FALSE;FALSE
NUDIASOBCO;;278;3;5;FALSE;2014;FALSE;FALSE
NUDIASOBCO;NA;0;;;TRUE;2015;FALSE;FALSE
NUDIASOBCO;;233;3;5;FALSE;2016;FALSE;FALSE
NUDIASOBCO;;234;3;5;FALSE;2017;FALSE;FALSE
NUDIASOBCO;;153;3;5;FALSE;2018;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2006;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2007;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2008;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2009;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2010;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2011;FALSE;FALSE
NUDIASOBIN;;381;4;5;FALSE;2012;FALSE;FALSE
NUDIASOBIN;;416;3;5;FALSE;2013;FALSE;FALSE
NUDIASOBIN;;307;3;5;FALSE;2014;FALSE;FALSE
NUDIASOBIN;NA;0;;;TRUE;2015;FALSE;FALSE
NUDIASOBIN;;262;3;5;FALSE;2016;FALSE;FALSE
NUDIASOBIN;;279;3;5;FALSE;2017;FALSE;FALSE
NUDIASOBIN;;173;3;5;FALSE;2018;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2006;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2007;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2008;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2009;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2010;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2011;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2012;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2013;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2014;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2015;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2016;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2017;FALSE;FALSE
NUMENDACID;NA;0;;;TRUE;2018;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2006;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2007;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2008;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2009;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2010;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2011;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2012;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2013;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2014;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2015;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2016;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2017;FALSE;FALSE
NUMENDOCOR;NA;0;;;TRUE;2018;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2006;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2007;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2008;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2009;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2010;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2011;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2012;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2013;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2014;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2015;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2016;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2017;FALSE;FALSE
NUMERODN;NA;0;;;TRUE;2018;FALSE;FALSE
NUMERODO;;15256;6;8;FALSE;2006;FALSE;FALSE
NUMERODO;;16363;6;8;FALSE;2007;FALSE;FALSE
NUMERODO;;16172;6;8;FALSE;2008;FALSE;FALSE
NUMERODO;;16849;7;8;FALSE;2009;FALSE;FALSE
NUMERODO;;17553;6;8;FALSE;2010;FALSE;FALSE
NUMERODO;;18510;7;8;FALSE;2011;FALSE;FALSE
NUMERODO;;18153;8;8;FALSE;2012;FALSE;FALSE
NUMERODO;;19046;7;8;FALSE;2013;FALSE;FALSE
NUMERODO;;18818;8;8;FALSE;2014;FALSE;FALSE
NUMERODO;;20242;8;8;FALSE;2015;FALSE;FALSE
NUMERODO;;20533;8;8;FALSE;2016;FALSE;FALSE
NUMERODO;;20990;8;8;FALSE;2017;FALSE;FALSE
NUMERODO;;16519;8;8;FALSE;2018;FALSE;FALSE
NUMERODV;NA;0;;;TRUE;2006;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2007;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2008;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2009;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2010;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2011;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2012;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;10;3;3;FALSE;2013;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0;10;3;3;FALSE;2014;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0;10;3;3;FALSE;2015;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0;10;3;3;FALSE;2016;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0;10;3;3;FALSE;2017;FALSE;FALSE
NUMERODV;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0;10;3;3;FALSE;2018;FALSE;FALSE
NUMEROLOTE;;60;8;8;FALSE;2006;FALSE;FALSE
NUMEROLOTE;;80;8;8;FALSE;2007;FALSE;FALSE
NUMEROLOTE;;108;8;8;FALSE;2008;FALSE;FALSE
NUMEROLOTE;;120;8;8;FALSE;2009;FALSE;FALSE
NUMEROLOTE;;103;8;8;FALSE;2010;FALSE;FALSE
NUMEROLOTE;;115;8;8;FALSE;2011;FALSE;FALSE
NUMEROLOTE;;107;8;8;FALSE;2012;FALSE;FALSE
NUMEROLOTE;;110;8;8;FALSE;2013;FALSE;FALSE
NUMEROLOTE;;115;8;8;FALSE;2014;FALSE;FALSE
NUMEROLOTE;;114;8;8;FALSE;2015;FALSE;FALSE
NUMEROLOTE;;102;8;8;FALSE;2016;FALSE;FALSE
NUMEROLOTE;;84;8;8;FALSE;2017;FALSE;FALSE
NUMEROLOTE;;59;8;8;FALSE;2018;FALSE;FALSE
NUMREGCART;;1932;3;11;FALSE;2006;FALSE;FALSE
NUMREGCART;;1811;3;11;FALSE;2007;FALSE;FALSE
NUMREGCART;;1472;5;9;FALSE;2008;FALSE;FALSE
NUMREGCART;;1100;5;8;FALSE;2009;FALSE;FALSE
NUMREGCART;;955;5;9;FALSE;2010;FALSE;FALSE
NUMREGCART;;488;5;11;FALSE;2011;FALSE;FALSE
NUMREGCART;;337;4;11;FALSE;2012;FALSE;FALSE
NUMREGCART;;189;5;11;FALSE;2013;FALSE;FALSE
NUMREGCART;;136;5;7;FALSE;2014;FALSE;FALSE
NUMREGCART;;135;5;7;FALSE;2015;FALSE;FALSE
NUMREGCART;;92;5;7;FALSE;2016;FALSE;FALSE
NUMREGCART;;70;5;6;FALSE;2017;FALSE;FALSE
NUMREGCART;;44;5;6;FALSE;2018;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2006;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2007;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2008;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2009;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2010;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2011;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2012;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2013;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2014;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2015;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2016;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2017;FALSE;FALSE
NUMRES;NA;0;;;TRUE;2018;FALSE;FALSE
NUMSUS;;90;3;19;FALSE;2006;FALSE;FALSE
NUMSUS;;140;4;19;FALSE;2007;FALSE;FALSE
NUMSUS;;319;14;19;FALSE;2008;FALSE;FALSE
NUMSUS;;459;3;19;FALSE;2009;FALSE;FALSE
NUMSUS;;676;3;19;FALSE;2010;FALSE;FALSE
NUMSUS;;1130;3;19;FALSE;2011;FALSE;FALSE
NUMSUS;;2408;11;19;FALSE;2012;FALSE;FALSE
NUMSUS;;3407;9;19;FALSE;2013;FALSE;FALSE
NUMSUS;;4012;5;19;FALSE;2014;FALSE;FALSE
NUMSUS;;5352;5;19;FALSE;2015;FALSE;FALSE
NUMSUS;;5057;13;19;FALSE;2016;FALSE;FALSE
NUMSUS;;5297;7;19;FALSE;2017;FALSE;FALSE
NUMSUS;;4293;8;19;FALSE;2018;FALSE;FALSE
OBITOEVITA;NA;0;;;TRUE;2006;TRUE;
OBITOEVITA;NA;0;;;TRUE;2007;FALSE;
OBITOEVITA;NA;0;;;TRUE;2008;FALSE;FALSE
OBITOEVITA;NA;0;;;TRUE;2009;FALSE;
OBITOEVITA;NA;0;;;TRUE;2010;FALSE;
OBITOEVITA;NA;0;;;TRUE;2011;FALSE;FALSE
OBITOEVITA;NA;0;;;TRUE;2012;FALSE;
OBITOEVITA;NA;0;;;TRUE;2013;FALSE;
OBITOEVITA;NA;0;;;TRUE;2014;FALSE;
OBITOEVITA;NA;0;;;TRUE;2015;FALSE;
OBITOEVITA;NA;0;;;TRUE;2016;FALSE;FALSE
OBITOEVITA;NA;0;;;TRUE;2017;FALSE;
OBITOEVITA;NA;0;;;TRUE;2018;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2006;TRUE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2007;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2008;FALSE;FALSE
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2009;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2010;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2011;FALSE;FALSE
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2012;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2013;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2014;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2015;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2016;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2017;FALSE;
OBITOGRAV;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2018;FALSE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2006;TRUE;TRUE
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2007;FALSE;FALSE
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2008;FALSE;FALSE
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2009;FALSE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2010;FALSE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2011;FALSE;FALSE
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2012;FALSE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2013;FALSE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2014;FALSE;
OBITOPARTO;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2015;TRUE;
OBITOPARTO;3.0, 9.0, NA;2;3;3;FALSE;2016;FALSE;
OBITOPARTO;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2017;TRUE;
OBITOPARTO;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2018;TRUE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2006;TRUE;TRUE
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2007;FALSE;FALSE
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2008;FALSE;FALSE
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2009;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2010;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2011;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2012;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2013;FALSE;TRUE
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2014;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2015;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2016;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2017;FALSE;
OBITOPUERP;1.0, 2.0, 3.0, 9.0, NA;4;3;3;FALSE;2018;FALSE;
OCUP;;287;7;8;FALSE;2006;TRUE;TRUE
OCUP;;296;7;8;FALSE;2007;TRUE;FALSE
OCUP;;312;7;8;FALSE;2008;TRUE;FALSE
OCUP;;319;7;8;FALSE;2009;TRUE;
OCUP;;314;7;8;FALSE;2010;TRUE;
OCUP;;353;7;8;FALSE;2011;TRUE;
OCUP;;354;7;8;FALSE;2012;TRUE;
OCUP;;391;7;8;FALSE;2013;TRUE;
OCUP;;370;7;8;FALSE;2014;TRUE;
OCUP;;357;7;8;FALSE;2015;TRUE;
OCUP;NA;0;;;TRUE;2016;FALSE;
OCUP;;346;7;8;FALSE;2017;TRUE;
OCUP;;347;7;8;FALSE;2018;TRUE;
OCUPMAE;;42;8;8;FALSE;2006;TRUE;TRUE
OCUPMAE;;46;7;8;FALSE;2007;TRUE;FALSE
OCUPMAE;;36;8;8;FALSE;2008;TRUE;FALSE
OCUPMAE;;36;8;8;FALSE;2009;TRUE;
OCUPMAE;;45;8;8;FALSE;2010;TRUE;
OCUPMAE;;42;8;8;FALSE;2011;TRUE;
OCUPMAE;;42;8;8;FALSE;2012;TRUE;
OCUPMAE;;46;8;8;FALSE;2013;TRUE;
OCUPMAE;;44;8;8;FALSE;2014;TRUE;
OCUPMAE;;68;8;8;FALSE;2015;TRUE;
OCUPMAE;;42;8;8;FALSE;2016;TRUE;
OCUPMAE;;69;8;8;FALSE;2017;TRUE;
OCUPMAE;;58;8;8;FALSE;2018;TRUE;
OPOR_DO;NA;0;;;TRUE;2006;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2007;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2008;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2009;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2010;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2011;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2012;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2013;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2014;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2015;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2016;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2017;FALSE;FALSE
OPOR_DO;NA;0;;;TRUE;2018;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2006;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2007;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2008;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2009;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2010;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2011;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2012;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2013;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2014;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2015;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2016;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2017;FALSE;FALSE
OPORTINV_I;NA;0;;;TRUE;2018;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2006;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2007;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2008;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2009;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2010;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2011;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2012;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2013;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2014;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2015;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2016;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2017;FALSE;FALSE
OPORTINV_M;NA;0;;;TRUE;2018;FALSE;FALSE
ORIGEM;NA;0;;;TRUE;2006;FALSE;FALSE
ORIGEM;NA;0;;;TRUE;2007;FALSE;FALSE
ORIGEM;NA;0;;;TRUE;2008;FALSE;FALSE
ORIGEM;1.0, 2.0;2;3;3;FALSE;2009;FALSE;FALSE
ORIGEM;1.0, NA;1;3;3;FALSE;2010;FALSE;FALSE
ORIGEM;1.0;1;3;3;FALSE;2011;FALSE;FALSE
ORIGEM;1.0, 2.0;2;3;3;FALSE;2012;FALSE;FALSE
ORIGEM;1.0;1;3;3;FALSE;2013;FALSE;FALSE
ORIGEM;1.0, 2.0;2;3;3;FALSE;2014;FALSE;FALSE
ORIGEM;1.0, 2.0;2;3;3;FALSE;2015;FALSE;FALSE
ORIGEM;1.0, 2.0;2;3;3;FALSE;2016;FALSE;FALSE
ORIGEM;1.0;1;3;3;FALSE;2017;FALSE;FALSE
ORIGEM;1.0;1;3;3;FALSE;2018;FALSE;FALSE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2006;TRUE;TRUE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2007;FALSE;FALSE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2008;FALSE;TRUE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2009;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2010;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2011;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2012;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2013;FALSE;FALSE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2014;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2015;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2016;FALSE;
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2017;FALSE;FALSE
PARTO;1.0, 2.0, 9.0, NA;3;3;3;FALSE;2018;FALSE;TRUE
PESO;;406;3;6;FALSE;2006;FALSE;FALSE
PESO;;403;5;6;FALSE;2007;FALSE;FALSE
PESO;;409;5;6;FALSE;2008;FALSE;FALSE
PESO;;383;3;6;FALSE;2009;FALSE;FALSE
PESO;;358;5;6;FALSE;2010;FALSE;FALSE
PESO;;373;5;6;FALSE;2011;FALSE;FALSE
PESO;;390;4;6;FALSE;2012;FALSE;FALSE
PESO;;388;5;6;FALSE;2013;FALSE;FALSE
PESO;;363;3;6;FALSE;2014;FALSE;FALSE
PESO;;613;5;6;FALSE;2015;FALSE;FALSE
PESO;;360;5;6;FALSE;2016;FALSE;FALSE
PESO;;606;5;6;FALSE;2017;FALSE;FALSE
PESO;;558;5;6;FALSE;2018;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 11.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, 99.0, NA;10;3;4;FALSE;2006;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 99.0, NA;7;3;4;FALSE;2007;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 10.0, 2.0, 3.0, 99.0, NA;6;3;4;FALSE;2008;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 99.0, NA;7;3;4;FALSE;2009;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 99.0, NA;6;3;4;FALSE;2010;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 99.0, NA;7;3;4;FALSE;2011;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 9.0, 99.0, NA;7;3;4;FALSE;2012;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 30.0, 4.0, 6.0, 7.0, 99.0, NA;9;3;4;FALSE;2013;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 7.0, 99.0, NA;7;3;4;FALSE;2014;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 9.0, 99.0, NA;8;3;4;FALSE;2015;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 3.0, 4.0, 99.0, NA;6;3;4;FALSE;2016;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 10.0, 2.0, 21.0, 3.0, 4.0, 5.0, 6.0, 99.0, NA;10;3;4;FALSE;2017;FALSE;FALSE
QTDFILMORT;0.0, 1.0, 2.0, 20.0, 3.0, 4.0, 5.0, 6.0, 99.0, NA;9;3;4;FALSE;2018;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;18;3;4;FALSE;2006;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 13.0, 14.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;16;3;4;FALSE;2007;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 13.0, 14.0, 15.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;16;3;4;FALSE;2008;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 12.0, 15.0, 17.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;15;3;4;FALSE;2009;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 17.0, 2.0, 20.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;16;3;4;FALSE;2010;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 13.0, 18.0, 2.0, 21.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;17;3;4;FALSE;2011;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 13.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;15;3;4;FALSE;2012;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 13.0, 14.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;15;3;4;FALSE;2013;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 13.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;15;3;4;FALSE;2014;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 12.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;13;3;4;FALSE;2015;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 12.0, 18.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 99.0, NA;13;3;4;FALSE;2016;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 11.0, 12.0, 2.0, 25.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;15;3;4;FALSE;2017;FALSE;FALSE
QTDFILVIVO;0.0, 1.0, 10.0, 13.0, 19.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 99.0, NA;14;3;4;FALSE;2018;FALSE;FALSE
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2006;TRUE;TRUE
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2007;FALSE;TRUE
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2008;FALSE;TRUE
